run_id,status,SubcatchWidth,%Imperv,dstore_imperv_in,dstore_perv_in,n_perv,n_imperv,slope%,IMD,max_depth_J105-S,max_depth_J10-S,max_depth_J116-S,max_depth_J119-S,max_depth_J128-S,max_depth_J130-S,max_depth_J131-S,max_depth_J136-S,max_depth_J138-S,max_depth_J141-S,max_depth_J157-S,max_depth_J163-S,max_depth_J165-S,max_depth_J171-S,max_depth_J177-S,max_depth_J182-S,max_depth_J191-S,max_depth_J1-S,max_depth_J204-S,max_depth_J208-S,max_depth_J211-S,max_depth_J227-S,max_depth_J231-S,max_depth_J232-S,max_depth_J234-S,max_depth_J238-S,max_depth_J240-S,max_depth_J245-S,max_depth_J253-S,max_depth_J260-S,max_depth_J266-S,max_depth_J268-S,max_depth_J273-S,max_depth_J278-S,max_depth_J27-S,max_depth_J280-S,max_depth_J328-S,max_depth_J329-S,max_depth_J338-S,max_depth_J33-S,max_depth_J34-S,max_depth_J361-S,max_depth_J366-S,max_depth_J385-S,max_depth_J3-S,max_depth_J413-S,max_depth_J421-S,max_depth_J42-S,max_depth_J433-S,max_depth_J437-S,max_depth_J438-S,max_depth_J450-S,max_depth_J456-S,max_depth_J45-S,max_depth_J460-S,max_depth_J461-S,max_depth_J46-S,max_depth_J471-S,max_depth_J480-S,max_depth_J484-S,max_depth_J491-S,max_depth_J492-S,max_depth_J49-S,max_depth_J4-S,max_depth_J506-S,max_depth_J507-S,max_depth_J50-S,max_depth_J512-S,max_depth_J534-S,max_depth_J539-S,max_depth_J541-S,max_depth_J548-S,max_depth_J556-S,max_depth_J567-S,max_depth_J568-S,max_depth_J571-S,max_depth_J576-S,max_depth_J578-S,max_depth_J586-S,max_depth_J587-S,max_depth_J592-S,max_depth_J5-S,max_depth_J609-S,max_depth_J60-S,max_depth_J619-S,max_depth_J620-S,max_depth_J624-S,max_depth_J62-S,max_depth_J632-S,max_depth_J637-S,max_depth_J640-S,max_depth_J659-S,max_depth_J672-S,max_depth_J675-S,max_depth_J686-S,max_depth_J694-S,max_depth_J695-S,max_depth_J712-S,max_depth_J714-S,max_depth_J71-S,max_depth_J722-S,max_depth_J72-S,max_depth_J732-S,max_depth_J733-S,max_depth_J748-S,max_depth_J749-S,max_depth_J751-S,max_depth_J756-S,max_depth_J758-S,max_depth_J760-S,max_depth_J761-S,max_depth_J762-S,max_depth_J764-S,max_depth_J765-S,max_depth_J772-S,max_depth_J782-S,max_depth_J787-S,max_depth_J789-S,max_depth_J78-S,max_depth_J792-S,max_depth_J799-S,max_depth_J7-S,max_depth_J801-S,max_depth_J80-S,max_depth_J88-S,max_depth_J8-S
101,OK,0.7425228392270853,1.175746277463096,0.09850639533029176,0.18510807183830125,0.5576235631215548,0.020731376880312666,1.4706138091461405,0.09913082242542318,0.5243700536974045,0.6162260483055171,0.7619759614608536,0.37018211074150487,0.5139904559826532,0.9367244260757653,0.39114840541082485,1.2942791891773995,0.6169607348607167,0.5339335715080811,0.8202994675480396,0.47371109494982067,0.4585799352410266,0.34457364487665576,0.48320656527401923,0.6733289225333559,0.5743205298407548,0.28093195244914926,0.406561933687921,0.6491072738355503,0.5236097079021831,1.321647940160952,0.1430345961912724,0.038936385748203434,0.4923829031842612,0.30732832744069166,0.6000639305911848,0.8090596395790703,0.49203304650495755,0.39944389856142865,0.40768113318026744,0.29922169210852306,0.2416678404605016,0.5280724115855451,0.4863575712608167,0.8471372407333062,0.9309591211264845,0.5647758611320512,0.6702984332380093,1.0943987751056694,0.4617088495806623,0.6829198140797017,0.5553471012073026,0.5809825797983205,0.5461185749314146,0.5406220668445332,0.6657047548848265,0.36153028150372085,0.4611764806092554,0.490312226900473,0.6197750729279814,0.37367898005696587,0.5907722452920383,0.3552771540374113,0.4320031857104649,0.5142199910512655,0.43355369630126084,1.1300162263141975,0.7056834610469145,0.7952819781111633,0.6184751654861,0.3395654150174413,0.3687712391838839,0.6236856175874834,0.6977153139808925,0.8619750456018,0.47029132999155765,0.5378568340460705,0.7019402447159259,1.065848706535246,0.5220715800386121,1.0815659803910398,0.8747758201875173,0.3862754106033217,0.646751345317461,0.3286324156920702,0.4803862274361622,0.4908732231650076,0.13449936508988886,0.7344098076809354,0.3179926190105568,0.7150062078000645,0.4469796419363532,0.6381769621219981,0.7062803899201145,1.028344709476868,0.9288027033960449,0.947396589628231,0.3878817641375465,0.6492732800688222,0.6349684504820114,0.7251660500907124,0.4965653633186061,0.6860676235362992,0.5429548382828118,0.06424384213677076,0.440615857978333,0.4669733549738486,0.6410414537817828,1.1789849157400145,0.3093249719064928,0.38745560780224225,0.8915881340464392,0.48754135013644795,0.4357741770895216,0.56682800859211,0.42593480366576886,0.7412085721281981,0.4490057583261612,0.3125980801042669,0.9382859472258749,0.3539026686545083,0.4401169489045439,0.27207765785965826,0.6976757820094478,0.19690599895154032,0.4150238377434595,0.4438639062384855,0.4572319608341838,1.0996918317338042,0.25355241679879603,0.9820829056198435,0.33760476394463085,0.4154189830579724,1.1067456083102567,0.8258394762081304
102,OK,1.170985414596836,0.887206580419257,0.181759038174864,0.22574905733074763,0.36880968158529737,0.01884492166995195,1.019746180048963,0.22604107912009835,0.45038845268509015,0.5241422177814973,0.6241088555616886,0.3126916781870272,0.37215211046720914,0.8136905418647835,0.3272200759540522,1.0571233607405284,0.5190888261425471,0.4551685994343596,0.6904211130173672,0.402330791475452,0.38256000167294846,0.3074895724757222,0.41122026809250045,0.5612693828367701,0.478516438786073,0.2882163729501333,0.3452467635152416,0.5431342779228636,0.4430330678168689,1.1058187350377677,0.13588715055876122,0.037166958587896565,0.4121263265495434,0.2732577555503088,0.49708394019682134,0.6716453657329992,0.4184609373836986,0.3604346999748277,0.3790842321236886,0.2875307148103332,0.21857830189717764,0.42404826223636727,0.28717702236313564,0.684064069005699,0.7853337925270603,0.46481758313076565,0.5602100844944311,0.8400978991777286,0.396594517596197,0.579321167484794,0.4543090262392142,0.46984151597080914,0.39514861118207145,0.4475524572280727,0.5510063862145858,0.3166600006671827,0.4300225202911463,0.4211146019276252,0.48887530602298745,0.3476294973745139,0.5235002304183289,0.2985358663310714,0.3798007093261213,0.46627672264034203,0.3695779377746794,0.8204082342532056,0.5906059657047189,0.6834311111452909,0.5206285909743039,0.2953928548946696,0.3266320181853001,0.5537534304564442,0.5862800944092328,0.6910384217915978,0.40179302717844667,0.4317178450058261,0.6052528840843469,0.8269800901368725,0.451032046589859,0.8643885531803477,0.7116738322511339,0.35821168171037,0.5122542891513933,0.2880697007048926,0.2646436210222437,0.3997940718466395,0.10423281895560063,0.645209527182129,0.26996020196638526,0.6357901881105561,0.3744936073872335,0.5274082555218043,0.5724199966875161,0.8093388060507416,0.7523263508169338,0.8010358441287715,0.35251253330853793,0.5178099341120288,0.3859465796232684,0.6131297301986272,0.40973840233387226,0.6089271737148392,0.45822071535510106,0.06823924162015603,0.35332335353249045,0.3954413794961759,0.5263720170276713,1.0066306449836033,0.26648329065938603,0.332240829434305,0.7560053675722,0.42719871233841694,0.168717918444567,0.48312114738135614,0.36157455489948565,0.5937105951560526,0.3711980949231358,0.26265140720022095,0.6948079097503259,0.3092954539606897,0.36586936075851717,0.21547291814830452,0.5628917649198617,0.19728360489425983,0.3904464671912027,0.3576162779792249,0.3873591904205129,0.8817768497361957,0.18103716573936515,0.8428520792407981,0.2959352795463435,0.3608351559855719,0.8914326120543413,0.7633504242221099
103,OK,0.7202392393997445,0.8867710396695109,0.13289076991283344,0.20973969645360943,0.2441292724250792,0.015124325943466549,0.9754104896135944,0.07293455158133585,0.4439416984569484,0.5048804664019493,0.6003027774625485,0.3012890130632324,0.35281483207936215,0.7896028609945276,0.3150127566822176,1.0337127415658707,0.5093387908326161,0.44651963866505073,0.6736676821872255,0.3932858377034606,0.37794639787587336,0.2998306478905438,0.40243996680376193,0.5474215996550215,0.45628410575176737,0.28779020337903627,0.3366364054981772,0.5223385928047748,0.4333834819963842,1.0925940665719227,0.13561270902143194,0.03750363202898572,0.4006518921758983,0.2659161306486679,0.48476199033745937,0.6545689896940212,0.407646608373016,0.3612355120840222,0.37524197916306723,0.27849942099778097,0.21111204686926965,0.40891198331293116,0.2934447772636056,0.6583345124495839,0.7615222178214403,0.448887262128579,0.5440966632461477,0.8067471725685009,0.3886791062065129,0.562263727677439,0.43976169812183696,0.4514173715354797,0.3716418653657522,0.4325629901907296,0.5308159505046814,0.3122035606487613,0.4203758451775683,0.4125874481448647,0.46409464704055137,0.33982116785613004,0.5122104989673693,0.2891599890790102,0.37864595011273483,0.4581464202741441,0.3603120387596339,0.8098662244737734,0.5747679313449814,0.6643128809395245,0.5045065830952202,0.28891026261651465,0.324027265824999,0.5473191591292256,0.5670356739313112,0.661997048890137,0.3975877007844098,0.41340831434765635,0.5920871494224762,0.7896453121298173,0.44130452659916064,0.8279965171711251,0.6986262514658892,0.3546182473152402,0.5239034651427601,0.2798393104698266,0.25103377997506504,0.39094171381729825,0.09834990751397575,0.6298313475068571,0.25914933776905846,0.6321705468962636,0.3693154878471291,0.5146294002830815,0.5626371476211738,0.7730717339942812,0.7222648794060101,0.7843051405647015,0.34471994290334573,0.4997551104916382,0.3719419259611439,0.5937631155219127,0.3981160141237063,0.5997523378334214,0.445687256625536,0.06904207939781912,0.34467059853106996,0.38341928355444355,0.5106150018413295,0.9889910805596303,0.2582446632079832,0.3291316163540661,0.735431082147973,0.42488585259164996,0.16236539653182536,0.47330453149389284,0.35163758828806985,0.5705459386090604,0.3603275718516956,0.25772529921415505,0.6785124885484219,0.304897748809018,0.3523973268127529,0.20846554479504326,0.5418667169063573,0.19823463282816065,0.38828245218469903,0.3468097179933721,0.3795798720923911,0.8555381482560893,0.16779571587825481,0.8289330226157186,0.29666177280982503,0.35505608552838236,0.866498258893675,0.7510579859715871
104,OK,0.7163275096463149,0.8999854715648685,0.11417702869407544,0.2572873548438067,0.35497655610293477,0.01406478012960629,1.0447784597335292,0.17977858366396415,0.43117939804192995,0.4657909090194877,0.5730570242942887,0.2877561711978267,0.31561049002695485,0.7545811864262175,0.2991171364126681,0.9662784075599489,0.4928866037228286,0.4330116322625762,0.6435995045737338,0.37745259858063424,0.364319231139526,0.293063346161776,0.3898359907031723,0.5221219236551651,0.42558175491538297,0.26087990247230586,0.32521537942728507,0.5019108115571723,0.41143275062768647,1.0550872518640815,0.13353773605403876,0.036553207269310065,0.3847597598507593,0.2547864814718845,0.46655442900142685,0.6290652036419071,0.38778283094933486,0.33456670130283106,0.3623404066791136,0.28350494456968117,0.21491042907909846,0.38125033504255423,0.28162468850032985,0.6128379503189878,0.7214879923905587,0.42199649819324736,0.5145216681615734,0.7443259419944233,0.37774116402023006,0.5309511955258144,0.4118570084021164,0.4251534784199934,0.3488950156544871,0.41527448696520164,0.49967049619718373,0.3005049243928263,0.39345158452189033,0.4025828503703628,0.4253091807838735,0.3169947060118439,0.4909019913475728,0.2919534913760669,0.36185284615665897,0.43520160856774015,0.3484658493303766,0.8087106084060585,0.5543429959106015,0.6231630165783975,0.47409750308894427,0.2800333686389601,0.31166465253675724,0.5352179248825186,0.549686346258063,0.6179980347975644,0.38127494266781836,0.3879532779123982,0.5678560380780261,0.7471339383374684,0.42742903610616473,0.7888117086211535,0.6652687791906411,0.341664044102582,0.4923969366786916,0.2830547900562408,0.22291059740704464,0.37229780637828425,0.08902239678866938,0.6030700362599841,0.24278531697928585,0.6050276688822722,0.3567414126898473,0.4932248669456397,0.538581410554577,0.7220526271272601,0.6868097961758217,0.7561549992783854,0.3333774050784707,0.465852018049224,0.3446794969006898,0.565773853290684,0.37798180856344277,0.5675706581869515,0.4275089418107743,0.06878391004174558,0.3276451650900598,0.3720773317643729,0.4880235603702693,0.9489963766004509,0.25165857121363333,0.3194009652281137,0.7041172741220807,0.4068868572166018,0.1490276775671497,0.4510351565570444,0.34060854510201954,0.5489004398421251,0.34772307430463967,0.2485666543256322,0.6439881885323822,0.29639726213920276,0.335416693487429,0.19508163847076854,0.5191471444867173,0.19552256574700452,0.3752596024483166,0.32374659592015465,0.3666234995632053,0.8136736322861606,0.15110006655077657,0.8030561506429912,0.2647629108015861,0.34197619574636223,0.8251413696670116,0.7330265607030915
105,OK,1.4052076669998814,1.11385790338912,0.1974258152876683,0.3791658210550892,0.39153820886794133,0.022000994975440426,1.1431614552241984,0.21859416677924576,0.5861903035089082,0.6807929871434755,0.8449078271302848,0.4085392941645803,0.5581651337196042,1.0207468430552211,0.4314778076140042,1.3644687536507498,0.6438950281687453,0.5699498188121357,0.857799245662712,0.49489323982291156,0.4774848774118514,0.36728910652569957,0.5303741466693601,0.7248077578696406,0.5993473830428104,0.29884923915557216,0.4258170451111437,0.7127613252344651,0.563631339683266,1.3867448034766472,0.14355815265153132,0.03828597263819485,0.5120170148710959,0.32172078594452447,0.6402723442104488,0.8638677361197837,0.516897384810062,0.42510172904196597,0.43832766520200617,0.30738915554239954,0.23341681962578803,0.5607155556210806,0.47380448346750026,0.9050914002089794,0.9836912854672115,0.6003846834803624,0.7076280456514936,1.162551575088559,0.48753724090024175,0.7717490059396349,0.5897196414191911,0.6128401392533807,0.5832520846794229,0.5608054768603818,0.7167688968441059,0.377317210274161,0.5118952819576258,0.514699364441599,0.6808487709543048,0.4142147808807673,0.6215586021878778,0.3516119457479014,0.45656460290480216,0.5638833681333845,0.46086101070901836,1.094358232556904,0.7655416471972871,0.8737902402615099,0.6646042406398245,0.3580917619474493,0.3873068025844701,0.6535819522649067,0.7497676667967346,0.9446467120933972,0.49464928850449896,0.5915286799624817,0.8083125986107234,1.1527303259313517,0.5646958296037669,1.1390398798521053,0.9654452013945104,0.4165149780969184,0.6507272583725809,0.3154580312761176,0.6124858004268798,0.5434216232432216,0.15734465212413531,0.7860763188419386,0.3499593823340954,0.7553794176496805,0.4649092422613937,0.6746899434549287,0.7436950861044436,1.0881325947527039,0.9723015891737025,0.992545526564643,0.415605793563438,0.7299403335930548,0.7903587874345472,0.7646502835977136,0.5225789044387035,0.7350170752819096,0.5805381904350438,0.11705830089352813,0.4649141027866722,0.5045521550178507,0.6685862982860258,1.2312951226529822,0.33120195700842536,0.4013371403763275,0.9284309561813308,0.5181318999541342,0.6602180487273385,0.6083483177101014,0.4488198644784539,0.7799565528810855,0.4855076714022818,0.3319186659596442,1.2083332733435341,0.3718982888034566,0.4782237784705422,0.30119664982826455,0.7444888257680156,0.2005132068822365,0.4429113353763109,0.47202148047847914,0.4821008529034506,1.158348945593127,0.29310887074212044,1.0435069154103163,0.36467735004184176,0.4319048024692147,1.1832441516561767,0.8722119148230609
106,OK,1.1779750602441177,0.9729631771549517,0.08707514478390896,0.290170745455962,0.15306829925167487,0.024286620614699477,0.5912099855199189,0.10732696736071631,0.49211140041433354,0.5934543990073406,0.6840890023486041,0.34015445820871226,0.4506080639638774,0.8744451242935323,0.3593894601145851,1.1585453825791374,0.5532587047294283,0.49855859906374805,0.7547282396130925,0.436735757211161,0.41628273093781853,0.3300590428113215,0.4341531454385694,0.6129216603343872,0.5291062403462746,0.32720340375603685,0.3708841962218206,0.591182571295741,0.4919012911740843,1.2092457454335475,0.1385331840067529,0.038544507706559414,0.4485054387771253,0.29178480279735,0.5331385404101036,0.7220178306609617,0.4593769282032357,0.4157782004700147,0.4154066148197076,0.27844671927815234,0.20610481106812384,0.4872569855905061,0.3080354296991785,0.7873510379964097,0.8761855078351382,0.5254967284486369,0.6232558580013932,0.9744761849801351,0.43225410649490176,0.6504332515921984,0.5114580793556559,0.5278423642262773,0.45456683998758646,0.48966491457821987,0.6200877085043883,0.33730054721323566,0.4851292214113572,0.45478824434824583,0.5672041863621209,0.3924303717885631,0.5695749619100798,0.2915423903445284,0.4157010317824988,0.5105773970167462,0.3947074227810281,0.7963301748682563,0.6298175008873274,0.7783205791566747,0.5872377367899027,0.3131330867468006,0.34988590115557006,0.5915846886223273,0.6234021872201108,0.7960025467600924,0.4372518815239421,0.49530899134907486,0.6572070778457494,0.9288672705949523,0.4838280779664563,0.9568073918451165,0.8362601956745068,0.3957219588492841,0.5536053735880686,0.28491202334840005,0.34128472974644053,0.43978383882165256,0.1282996315351706,0.7110943110395065,0.3083058080318364,0.6909939628632662,0.40478511843380127,0.5709322630294149,0.6224496022737056,0.9232971401294298,0.8392219900993694,0.8598660825104003,0.3804962621720256,0.6025239848852746,0.455187039264215,0.6797014055044791,0.45282016408127135,0.6748827004332008,0.4967253290212946,0.06845509489182795,0.3861216340458534,0.4289870396967232,0.5773069758883738,1.084730696286479,0.28919580725495453,0.35807667920187297,0.8258768032218518,0.4714015437770037,0.2441845784091386,0.5240676785119397,0.38548012455215663,0.6506245971724558,0.39871137379769245,0.2864343337600521,0.8012670150810377,0.329473999461231,0.4015835770376345,0.24209106375804712,0.6192527653769311,0.20198399413529333,0.42440030148482777,0.40762005619269837,0.41270675170534477,0.9701028552085632,0.2183603496884835,0.9023512687103649,0.35461358326352194,0.3852988355377842,0.9746291554577601,0.7983305730583491
107,OK,0.8617012516872637,1.120030760296367,0.15555717397716276,0.16754830228468637,0.31859742399521923,0.03196524503535148,1.1415757051849535,0.1518120796447301,0.49256756114941824,0.5718710806866182,0.6783182975097817,0.33803980061364597,0.43498869278122954,0.870462232111316,0.35746824048856946,1.1764754623757578,0.5538739917564823,0.5021989433518277,0.7450747908305416,0.4313141316175011,0.4208881332582509,0.32913765277948437,0.4420538744750959,0.6040558929566346,0.5259805478180304,0.3045289305072748,0.3682784672048508,0.5874466502113658,0.4818807260134817,1.2239241571564452,0.14039467081199153,0.039664242816689115,0.44408781683453197,0.2901506771032031,0.5424472130223957,0.730519889323127,0.4499243073548852,0.4031954908983756,0.4008605916469744,0.278195114701807,0.22156516130231824,0.47773846954121635,0.40390264514359536,0.7715473471053858,0.8552264289868812,0.5147618853542442,0.6100173275036279,0.9571836297894454,0.43508573071570344,0.6292978905870206,0.49871107232738976,0.5227861488789022,0.4550792156842289,0.48655173709037497,0.6069077196240744,0.3342826062125862,0.4645494432629723,0.4587515906261068,0.5508367838078851,0.3766956669940183,0.5668330734379532,0.325544987620933,0.41169876567325514,0.4959675802024894,0.3925646458635185,0.9537333440835465,0.6411918145954372,0.7437341260127903,0.5694777882899462,0.3142056396035561,0.34767276894514265,0.5933713552648405,0.6371078234251587,0.7736839124299528,0.43688214234747824,0.48238470098684316,0.6534667438795916,0.9249805484136022,0.4863793348965913,0.9518122468200836,0.8062740919134067,0.386676924073634,0.6090665695096674,0.3033380882246051,0.31614683588147585,0.4372876090632969,0.11838195247045355,0.6880733707501301,0.2928869375845951,0.6848908247434149,0.409030174045907,0.5686799592779384,0.6338425115391362,0.9130148314648674,0.8308435704518684,0.854388992375879,0.3683880583811634,0.5732381347995539,0.43187852137068217,0.6634123133317464,0.447030272880212,0.6588032410096442,0.49748506067538034,0.06722887474421746,0.3844757956551577,0.42996339660234173,0.5718929162796609,1.08053504476919,0.2892089739733036,0.36121635814946507,0.8188284533945236,0.46525479960726956,0.19322507256408655,0.5236880141163341,0.3818877105921795,0.651701649908939,0.4054170738908018,0.2895134207517733,0.7528594951468786,0.3327980661034364,0.3975117108528215,0.23808298729225325,0.6166821192689019,0.19851194783474102,0.4156288170251984,0.3983248495786357,0.4151830185271892,0.9586102132820349,0.21421862775646888,0.9145656943715383,0.3416786176208078,0.38431624410535736,0.9752794341372792,0.7881516524298101
108,OK,0.5305330101908743,1.1608973074129514,0.09670902735319105,0.3541187671386794,0.21516159702527238,0.030296131841400835,1.160434079739948,0.07737202647254339,0.449992563155053,0.5364620673734969,0.6149122576423184,0.30805198837097325,0.36916332657013007,0.8082666238346535,0.3240818280508521,1.0576957454054614,0.5127367477932026,0.46519320254242025,0.704144582417475,0.4090519470478984,0.3943239117593679,0.30891924621891964,0.40350898120031753,0.5570710698800557,0.48671776563560165,0.2763035682785241,0.3476316362502667,0.5394461253807182,0.44680218251425047,1.135988344445088,0.1383016893659933,0.04004075555638004,0.4185238544135175,0.27460040839490507,0.49634022509294007,0.6693152913745688,0.4232971499408677,0.374741600278906,0.38744283430652693,0.25975257220313247,0.2090548640959698,0.4311083016230162,0.37378654625210905,0.6951615043042216,0.8047062250762917,0.4752141714922715,0.5687048323128062,0.8729656387445008,0.40580018013200414,0.5919536555139194,0.4616269170658098,0.47947805186820797,0.4116098811089854,0.45646623136128195,0.5556900167639527,0.3223112032574271,0.4312693537875234,0.4277991888528937,0.4895972109352408,0.3512263381408115,0.5400547649898957,0.3108366911805672,0.38977852779568195,0.45960993624024243,0.3677943285451682,0.8651324623831844,0.5784908564621128,0.6821385774880515,0.5266301320513713,0.2928235350237378,0.3346711430041038,0.5555301448954044,0.576473348012881,0.6991813275292982,0.41042086641116754,0.437258033421032,0.604898769374523,0.8427864503084577,0.44467255783119153,0.8771213506207918,0.742894460610903,0.3431077659838005,0.5380974609487424,0.28938976009486805,0.27604540758792223,0.40337905239483807,0.10582995344423789,0.6540752067714344,0.2725126506339543,0.6581159289708615,0.38584881606922683,0.5291468997361152,0.5845418571883345,0.8279123576060661,0.7678115057282169,0.8049162882901243,0.3536930671720886,0.53176219403824,0.3969128894560665,0.6270820886189317,0.41592612873055784,0.62965488864188,0.4607771396415264,0.0669139479510163,0.35177033724775886,0.3957416596742409,0.5351655963682964,1.0215019657307243,0.2684476604221961,0.3418887165236145,0.7681396659570148,0.4424949117837779,0.17214230215787363,0.4868044995406883,0.358621894127255,0.6109026346585005,0.3673373214873609,0.2629367601921905,0.6941965442039328,0.30739523893680915,0.3614471021545741,0.20985254386475832,0.5711331658804671,0.1986884841255691,0.37617684459006306,0.3673823468541464,0.385897371044329,0.8920145099318051,0.17622337483123401,0.8382381975644345,0.31066424755344424,0.36544189256908033,0.890511816307155,0.7552082003878932
109,OK,1.3657907698063905,1.0024768213672977,0.17051226259056296,0.1387732556923599,0.591260192531975,0.039987736157975115,1.4725127992697846,0.22279074396216725,0.48019434033867764,0.5398006471751129,0.6575334284853619,0.3285316255162007,0.40760747301302813,0.8446081158795202,0.34510660902375834,1.1219466461022622,0.5374543904404081,0.48303895274916886,0.7143119818070672,0.4149259466890669,0.399556514425948,0.32416721840643564,0.42747493822652083,0.5921167431459107,0.50698900450623,0.2988338340930507,0.3562571650012155,0.5680076371882358,0.4647488513752519,1.1708507954875023,0.13904560148280481,0.0388397293474681,0.4250681586713348,0.28692051540475294,0.5173909842310929,0.6998391636513419,0.43034938729608246,0.37967637639003415,0.3874573866155273,0.28392635968022084,0.2106229521549393,0.44785223235163585,0.3041367782797185,0.7224491130753373,0.810429773645019,0.48432807786172644,0.5797940723255622,0.8910928771906569,0.41745108780304907,0.5961713441393717,0.4716990728245589,0.49220046908400317,0.4113964521625133,0.4609855808386934,0.5746480246106624,0.32562506441305394,0.44698761417693583,0.4479129229598368,0.5178608044759486,0.36178502912244664,0.5576491802121858,0.2898717806292118,0.38774011883376025,0.4849752365618641,0.3831084510631907,0.8431706642121903,0.618895294414114,0.712409592708686,0.5409104011092587,0.3059035006959303,0.3353258907535499,0.5823664062105164,0.614932279862459,0.7245917466958829,0.4158077701568171,0.4514818636878211,0.6324285985603624,0.8655215064953291,0.4732148101164795,0.8966714050820506,0.7541644687954645,0.37242527829129946,0.5427544987410728,0.28106442867307746,0.28229909129764796,0.4177413645281151,0.10739311099788515,0.6580081370646118,0.27539271665539167,0.6553809598861906,0.3884454157051164,0.5493317749561546,0.5973101555351183,0.8520624469501987,0.7805839370319643,0.8303829834948513,0.3559170585792497,0.5366999851395337,0.4007908366943062,0.6279826816284273,0.4280998014233157,0.6290194300874948,0.48582732595113337,0.06854856050966239,0.36856532635052747,0.4179605594622763,0.5460843515189235,1.0503905492316097,0.2821433867624781,0.3452878349659313,0.7839100840542935,0.44402351465989,0.1798091713959119,0.5047185865159836,0.374664016688931,0.6081707585186292,0.386898597433213,0.2799824910902027,0.7305428757757736,0.32166969710258075,0.38605398214023967,0.23341622636704984,0.5831440622980355,0.1973294370879784,0.40246820920564397,0.3773824210547515,0.4015483291444917,0.920946447965671,0.20195031530869922,0.8787655732100511,0.3171822519403662,0.37454033720441826,0.9366359117114907,0.7887102086061082
110,OK,1.1340415507325854,1.1908982842557154,0.12182736499191421,0.23903420308159792,0.22824751815658992,0.03380085205068402,1.3947825177422035,0.1305676042505008,0.5159561376315525,0.6710273552456016,0.7430164046072826,0.36201556004439894,0.5081259246981187,0.922933346936581,0.3821351385415459,1.272772619542839,0.6057097922702614,0.52825907073493,0.8332958870100735,0.48036042814548835,0.45312156261073366,0.3413025162610579,0.4709295279354033,0.6628316851744549,0.5647946418040352,0.3508388367418057,0.40034110067938733,0.6342870491116763,0.5366990682156088,1.306885213474645,0.14268562354099806,0.09133792787079484,0.4902323075938505,0.3030153375492442,0.5896349142043482,0.7943950966124185,0.5048073045048842,0.4854741861401899,0.45425354948383423,0.29515748185591173,0.2805824451856277,0.5460934488139739,0.6985023152144765,0.8833241258768846,0.9699561795668947,0.5823682896985869,0.6897358494500573,1.114514399550989,0.4556995132270693,0.7400162808105123,0.57351755856333,0.5755959891635114,0.5351172892877255,0.5357554313956482,0.6923765974362335,0.370054849919421,0.5518519516620048,0.481223289228504,0.6505926840839776,0.44677164083385423,0.5947654802973239,0.4064854365952154,0.5241040373300137,0.5744931949291858,0.42643249449061205,1.3424538965107768,0.6848355036050293,0.8632721447586134,0.6608409925368476,0.33497397813870644,0.3871405412601828,0.6178860730250936,0.6810281871819479,0.8958389178737878,0.48642473698107874,0.5568620513301374,0.7395840947171293,1.0316814335365514,0.5133434365209655,1.0567481875188087,0.9702310758991677,0.4830456609660654,0.8212153266508879,0.37689251752437425,0.5725008018333155,0.5224576135223817,0.1567794640577414,0.7864815181297358,0.3490137178581617,0.7688302056604219,0.4405007788414521,0.6285327819790696,0.6953583462352867,1.0167578657474157,0.918839788763967,0.9317441765638208,0.41399952193578204,0.7060891992144005,0.7449996173169815,0.7680821434053002,0.489206491835975,0.7535938686011631,0.5303517336181964,0.09379387374849385,0.43569673309972845,0.45852626875506025,0.6343665861161436,1.1738294588701699,0.30444778960888536,0.38339601592602734,0.8834491976926893,0.5260102157179571,0.6061379651919201,0.5804350981155264,0.414325689875929,0.7301880150410949,0.43931351740499014,0.30787930047048007,1.144326757771922,0.3502760616040468,0.4277370423385375,0.26486685387585185,0.680076075509023,0.20397174429704085,0.503047704937243,0.45220031837429575,0.45058201007149723,1.0822972722282636,0.241536241655578,0.9676763455575266,0.4262428446277674,0.4139581341693047,1.083636167724311,0.8196777239593307
